0	1	2	3	-22.0464	0.534004
0	1	2	4	-110.384	0.519325
0	1	2	5	-51.6786	0.504037
0	1	2	6	-52.2848	0.516553
0	1	2	7	-143.072	0.546025
0	1	2	8	-110.873	0.522893
0	1	2	9	-74.8021	0.508186
0	1	2	10	-94.6349	0.525018
0	1	2	11	-131.358	0.564511
0	1	2	12	-78.0113	0.509166
0	1	2	13	-96.9214	0.525303
0	1	2	14	-27.8759	0.499902
0	1	2	15	8.55762	0.484411
0	1	3	0	-74.8937	0.566681
0	1	3	1	-86.2911	0.539758
0	1	3	2	-31.0615	0.541774
0	1	3	3	-10.8006	0.541244
0	1	3	4	-81.8828	0.54627
0	1	3	5	-33.9266	0.547436
0	1	3	6	-45.0406	0.5712
0	1	3	7	-49.6608	0.547751
0	1	3	8	-93.9873	0.551877
0	1	3	9	-15.7979	0.571626
0	1	3	10	-57.5008	0.554805
0	1	3	11	28.696	0.522953
0	1	3	12	7.30992	0.550718
0	1	3	13	-61.5468	0.526947
0	1	3	14	-24.2221	0.549405
0	1	3	15	-76.3637	0.536791
0	1	4	0	138.579	1.27365
0	1	4	1	207.262	1.30638
0	1	4	2	125.282	1.27212
0	1	4	3	247.712	1.30688
0	1	4	4	52.3045	1.28731
0	1	4	5	157.3	1.28928
0	1	4	6	9.16921	1.28094
0	1	4	7	-57.6483	1.3122
0	1	4	8	197.493	1.29836
0	1	4	9	-0.846327	1.29156
0	1	4	10	120.665	1.30586
0	1	4	11	209.858	1.28971
0	1	4	12	43.9593	1.2663
0	1	4	13	115.316	1.40465
0	1	4	14	101.982	1.27089
0	1	4	15	232.743	1.25789
0	1	5	0	56.3455	1.23136
0	1	5	1	-23.371	1.30213
0	1	5	2	-28.9879	1.22432
0	1	5	3	23.2181	1.24179
0	1	5	4	74.8269	1.29118
0	1	5	5	16.8675	1.27105
0	1	5	6	194.585	1.28655
0	1	5	7	-43.4868	1.27781
0	1	5	8	105.318	1.2646
0	1	5	9	13.1023	1.29269
0	1	5	10	76.4946	1.29828
0	1	5	11	165.24	1.32948
0	1	5	12	166.435	1.28566
0	1	5	13	96.571	1.29702
0	1	5	14	281.121	1.27693
0	1	5	15	1.0027	1.27075
0	1	6	0	34.307	1.33262
0	1	6	1	120.348	1.28805
0	1	6	2	40.4856	1.34917
0	1	6	3	-34.9897	1.27684
0	1	6	4	38.4872	1.28806
0	1	6	5	-53.094	1.31933
0	1	6	6	-160.954	1.29305
0	1	6	7	-54.1557	1.31228
0	1	6	8	-90.7263	1.30229
0	1	6	9	-9.28109	1.30655
0	1	6	10	-25.7967	1.33596
0	1	6	11	-33.8572	1.25747
0	1	6	12	24.7038	1.23104
0	1	6	13	30.0444	1.29572
0	1	6	14	105.894	1.2839
0	1	6	15	35.6818	1.29812
0	1	7	0	16.8212	1.28028
0	1	7	1	40.4202	1.2995
0	1	7	2	-4.43385	1.27249
0	1	7	3	-22.5669	1.29933
0	1	7	4	-27.6539	1.27162
0	1	7	5	84.976	1.26693
0	1	7	6	98.584	1.29079
0	1	7	7	12.7547	1.2961
0	1	7	8	-69.0945	1.27706
0	1	7	9	58.0614	1.27728
0	1	7	10	20.9265	1.28632
0	1	7	11	-22.216	1.26188
0	1	7	12	88.6865	1.27986
0	1	7	13	-16.577	1.27784
0	1	7	14	40.1682	1.29363
0	1	7	15	107.507	1.27655
0	1	8	0	-31.227	0.563244
0	1	8	1	16.1493	0.56286
0	1	8	2	-4.11141	0.503719
0	1	8	3	50.3428	0.501781
0	1	8	4	-26.7581	0.513383
0	1	8	5	-24.155	0.506973
0	1	8	6	-20.784	0.512221
0	1	8	7	-9.41444	0.523025
0	1	8	8	-65.7043	0.54602
0	1	8	9	1.04288	0.512185
0	1	8	10	-88.5928	0.546813
0	1	8	11	-10.0531	0.526134
0	1	8	12	8.62183	0.49911
0	1	8	13	33.666	0.524303
0	1	8	14	-4.28356	0.491194
0	1	8	15	-8.81735	0.554775
0	1	9	0	-0.0495627	0.539917
0	1	9	1	56.8694	0.5534
0	1	9	2	92.1223	0.539214
0	1	9	3	67.2429	0.543351
0	1	9	4	-3.59621	0.551606
0	1	9	5	-11.2373	0.559894
0	1	9	6	37.2273	0.541819
0	1	9	7	24.1677	0.544899
0	1	9	8	49.6659	0.546594
0	1	9	9	1.18747	0.535907
0	1	9	10	33.5965	0.568661
0	1	9	11	25.5759	0.551513
0	1	9	12	68.1614	0.552854
0	1	9	13	-8.89469	0.538244
0	1	9	14	28.2763	0.542573
0	1	9	15	18.4866	0.55532
0	1	10	0	377.932	0.532961
0	1	10	1	311.204	0.563151
0	1	10	2	311.593	0.52764
0	1	10	3	292.393	0.556413
0	1	10	4	331.628	0.552007
0	1	10	5	256.086	0.554848
0	1	10	6	257.041	0.538338
0	1	10	7	112.724	0.486107
0	1	10	8	224.551	0.533966
0	1	10	9	233.217	0.521552
0	1	10	10	347.895	0.559722
0	1	10	11	308.801	0.568224
0	1	10	12	216.602	0.543412
0	1	10	13	267.846	0.545511
0	1	10	14	274.022	0.55918
0	1	10	15	304.667	0.515633
0	1	11	0	344.915	0.548191
0	1	11	1	302.45	0.527964
0	1	11	2	352.876	0.542215
0	1	11	3	327.478	0.523158
0	1	11	4	319.406	0.542225
0	1	11	5	337.096	0.561757
0	1	11	6	337.343	0.557857
0	1	11	7	312.32	0.547532
0	1	11	8	317.429	0.540845
0	1	11	9	340.348	0.575371
0	1	11	10	300.975	0.559868
0	1	11	11	329.718	0.575078
0	1	11	12	302.567	0.551666
0	1	11	13	337.463	0.550052
0	1	11	14	271.002	0.542387
0	1	11	15	371.433	0.564115
0	1	12	0	-36.0325	1.25539
0	1	12	1	-51.2702	1.25741
0	1	12	2	-9.81643	1.2676
0	1	12	3	-143.713	1.33714
0	1	12	4	-222.794	1.28428
0	1	12	5	-229.099	1.25575
0	1	12	6	-232.816	1.2768
0	1	12	7	-274.056	1.29566
0	1	12	8	-61.1472	1.2578
0	1	12	9	-71.728	1.27918
0	1	12	10	-72.3041	1.32502
0	1	12	11	-110.162	1.26457
0	1	12	12	-35.7843	1.25173
0	1	12	13	-86.6868	1.26957
0	1	12	14	-137.736	1.24594
0	1	12	15	-69.584	1.26956
0	1	13	0	-29.1494	1.24537
0	1	13	1	-141.0	1.24498
0	1	13	2	-35.6521	1.24621
0	1	13	3	-68.9202	1.25045
0	1	13	4	-130.763	1.27009
0	1	13	5	-323.646	1.29859
0	1	13	6	-192.702	1.27906
0	1	13	7	-83.0359	1.25786
0	1	13	8	-691.7	2.10017
0	1	13	9	-351.013	1.32988
0	1	13	10	-129.822	1.24605
0	1	13	11	-198.208	1.25407
0	1	13	12	-80.4723	1.24754
0	1	13	13	-126.455	1.24745
0	1	13	14	-127.403	1.35484
0	1	13	15	-208.604	1.32358
0	1	14	0	64.7434	1.24194
0	1	14	1	-87.4752	1.25214
0	1	14	2	-101.017	1.2896
0	1	14	3	-262.802	1.27008
0	1	14	4	-224.929	1.27862
0	1	14	5	-247.916	1.33505
0	1	14	6	-221.098	1.27761
0	1	14	7	-508.436	2.38644
0	1	14	8	-266.918	1.32692
0	1	14	9	-323.309	1.26381
0	1	14	10	-65.6931	1.27296
0	1	14	11	-147.203	1.25197
0	1	14	12	-153.862	1.24889
0	1	14	13	-186.692	1.36677
0	1	14	14	-178.507	1.26858
0	1	14	15	-87.4973	1.24617
0	1	15	0	44.6186	1.28251
0	1	15	1	113.611	1.24907
0	1	15	2	-33.2426	1.24462
0	1	15	3	42.1176	1.28293
0	1	15	4	22.3193	1.2771
0	1	15	5	-71.0619	1.2518
0	1	15	6	-9.18474	1.27822
0	1	15	7	34.7939	1.28764
0	1	15	8	-28.5457	1.2665
0	1	15	9	95.6887	1.26346
0	1	15	10	42.7545	1.28332
0	1	15	11	-129.214	1.41115
0	1	15	12	-55.6882	1.28347
0	1	15	13	79.5521	1.2938
0	1	15	14	-1.42688	1.28847
0	1	15	15	-14.0907	1.26391
0	1	16	0	159.973	0.52196
0	1	16	1	210.536	0.516692
0	1	16	2	144.132	0.529834
0	1	16	3	118.79	0.525813
0	1	16	4	177.499	0.517939
0	1	16	5	0.0	0.0
0	1	16	6	132.367	0.489955
0	1	16	7	116.229	0.522154
0	1	16	8	133.011	0.517472
0	1	16	9	150.948	0.506498
0	1	16	10	133.366	0.541374
0	1	16	11	132.251	0.49649
0	1	16	12	71.7421	0.542818
0	1	16	13	173.799	0.543726
0	1	16	14	113.209	0.549506
0	1	16	15	117.824	0.535684
0	1	17	0	110.861	0.515537
0	1	17	1	134.862	0.513344
0	1	17	2	134.315	0.501464
0	1	17	3	159.666	0.537391
0	1	17	4	102.432	0.504023
0	1	17	5	79.4341	0.514563
0	1	17	6	35.651	0.517171
0	1	17	7	116.897	0.537083
0	1	17	8	153.245	0.543834
0	1	17	9	116.661	0.558219
0	1	17	10	156.87	0.505871
0	1	17	11	107.347	0.501949
0	1	17	12	108.046	0.50928
0	1	17	13	71.2814	0.521581
0	1	17	14	60.6957	0.488681
0	1	17	15	132.954	0.491039
0	1	18	0	411.577	0.502328
0	1	18	1	377.114	0.53186
0	1	18	2	402.529	0.503844
0	1	18	3	420.187	0.56508
0	1	18	4	429.003	0.563547
0	1	18	5	401.218	0.54448
0	1	18	6	509.631	0.547481
0	1	18	7	464.581	0.577334
0	1	18	8	423.153	0.55126
0	1	18	9	411.408	0.566288
0	1	18	10	447.244	0.562349
0	1	18	11	405.019	0.563252
0	1	18	12	503.163	0.551779
0	1	18	13	0.0	0.0
0	1	18	14	397.525	0.539375
0	1	18	15	403.862	0.554578
0	1	19	0	467.581	0.531762
0	1	19	1	445.37	0.539683
0	1	19	2	448.81	0.515215
0	1	19	3	509.399	0.550512
0	1	19	4	542.698	0.568374
0	1	19	5	518.394	0.555387
0	1	19	6	410.442	0.55781
0	1	19	7	452.594	0.515811
0	1	19	8	431.601	0.540043
0	1	19	9	437.765	0.554943
0	1	19	10	408.528	0.544804
0	1	19	11	459.637	0.567615
0	1	19	12	527.16	0.556752
0	1	19	13	473.199	0.540623
0	1	19	14	355.451	0.52344
0	1	19	15	399.02	0.512884
0	2	0	0	-32.3888	1.32463
0	2	0	1	-46.4819	1.29053
0	2	0	2	-157.215	1.25889
0	2	0	3	-57.4832	1.4006
0	2	0	4	-146.168	1.31476
0	2	0	5	-228.743	1.30144
0	2	0	6	-190.748	1.29888
0	2	0	7	-215.234	1.30374
0	2	0	8	-264.964	1.3014
0	2	0	9	-190.766	1.31208
0	2	0	10	-126.905	1.38012
0	2	0	11	-248.077	1.31482
0	2	0	12	-172.608	1.35121
0	2	0	13	36.2788	1.27793
0	2	0	14	-126.219	1.34543
0	2	0	15	-33.4191	1.29278
0	2	1	0	41.0921	1.31146
0	2	1	1	-37.6839	1.26366
0	2	1	2	-76.5298	1.26598
0	2	1	3	-35.5405	1.30536
0	2	1	4	18.6852	1.30837
0	2	1	5	-18.7333	1.28279
0	2	1	6	-132.163	1.25416
0	2	1	7	15.4639	1.27538
0	2	1	8	-14.8487	1.27591
0	2	1	9	-186.56	1.31876
0	2	1	10	175.043	1.27194
0	2	1	11	16.7754	1.25699
0	2	1	12	-112.078	1.25894
0	2	1	13	-28.8574	1.31474
0	2	1	14	-11.0838	1.22635
0	2	1	15	75.9762	1.29442
0	2	2	0	164.764	1.25493
0	2	2	1	72.9191	1.27185
0	2	2	2	45.5156	1.26374
0	2	2	3	166.01	1.27268
0	2	2	4	5.2348	1.33178
0	2	2	5	42.5319	1.28281
0	2	2	6	23.2418	1.28688
0	2	2	7	-17.3037	1.36426
0	2	2	8	-36.7331	1.36557
0	2	2	9	-162.63	1.24704
0	2	2	10	-43.7985	1.29019
0	2	2	11	94.536	1.27753
0	2	2	12	-66.0152	1.2404
0	2	2	13	-80.0668	1.30776
0	2	2	14	-91.0758	1.28599
0	2	2	15	-47.3812	1.28037
0	2	3	0	-51.8356	1.25442
0	2	3	1	86.7522	1.27117
0	2	3	2	-73.2422	1.17316
0	2	3	3	-23.3605	1.29915
0	2	3	4	-87.2113	1.26981
0	2	3	5	-154.45	1.26806
0	2	3	6	-8.56772	1.27427
0	2	3	7	29.5601	1.24264
0	2	3	8	60.5527	1.23199
0	2	3	9	-74.5936	1.3268
0	2	3	10	-72.107	1.18775
0	2	3	11	-46.821	1.27117
0	2	3	12	6.13061	1.34111
0	2	3	13	-140.206	1.30565
0	2	3	14	-29.0479	1.32702
0	2	3	15	-79.4582	1.25948
0	2	4	0	139.872	0.545136
0	2	4	1	239.624	0.543008
0	2	4	2	190.369	0.554442
0	2	4	3	162.711	0.560857
0	2	4	4	208.12	0.541412
0	2	4	5	135.473	0.560412
0	2	4	6	108.674	0.552804
0	2	4	7	155.324	0.560206
0	2	4	8	183.742	0.558371
0	2	4	9	134.255	0.542327
0	2	4	10	137.136	0.542778
0	2	4	11	129.38	0.554035
0	2	4	12	124.437	0.541584
0	2	4	13	149.559	0.556011
0	2	4	14	130.679	0.557829
0	2	4	15	166.787	0.550994
0	2	5	0	179.554	0.531204
0	2	5	1	226.587	0.546494
0	2	5	2	110.829	0.564508
0	2	5	3	155.142	0.535354
0	2	5	4	185.146	0.547639
0	2	5	5	98.773	0.562087
0	2	5	6	209.322	0.562336
0	2	5	7	239.837	0.552401
0	2	5	8	127.275	0.556734
0	2	5	9	188.296	0.533681
0	2	5	10	147.405	0.528197
0	2	5	11	219.49	0.552739
0	2	5	12	189.693	0.53409
0	2	5	13	213.699	0.554433
0	2	5	14	199.633	0.541723
0	2	5	15	229.538	0.558413
0	2	6	0	307.883	0.510975
0	2	6	1	300.452	0.535401
0	2	6	2	313.772	0.567243
0	2	6	3	293.243	0.563799
0	2	6	4	213.78	0.552732
0	2	6	5	240.678	0.503063
0	2	6	6	212.895	0.531437
0	2	6	7	230.087	0.544447
0	2	6	8	194.347	0.538985
0	2	6	9	201.257	0.516159
0	2	6	10	315.048	0.576477
0	2	6	11	239.204	0.566267
0	2	6	12	271.663	0.559686
0	2	6	13	265.949	0.574128
0	2	6	14	219.47	0.4915
0	2	6	15	200.693	0.492476
0	2	7	0	267.126	0.549763
0	2	7	1	223.364	0.514119
0	2	7	2	183.243	0.521301
0	2	7	3	196.852	0.569645
0	2	7	4	304.007	0.549366
0	2	7	5	219.881	0.556687
0	2	7	6	219.453	0.582584
0	2	7	7	228.156	0.540489
0	2	7	8	202.035	0.543744
0	2	7	9	269.732	0.560136
0	2	7	10	189.777	0.536894
0	2	7	11	202.779	0.533428
0	2	7	12	284.237	0.520712
0	2	7	13	182.21	0.552699
0	2	7	14	226.259	0.564612
0	2	7	15	0.0	0.0
0	2	8	0	53.6035	1.27553
0	2	8	1	130.106	1.23712
0	2	8	2	26.5181	1.26814
0	2	8	3	0.0136623	1.27184
0	2	8	4	5.1768	1.29705
0	2	8	5	-9.03571	1.21123
0	2	8	6	-42.0892	1.29009
0	2	8	7	34.7806	1.31199
0	2	8	8	-59.9851	1.27445
0	2	8	9	64.8383	1.27866
0	2	8	10	20.1252	1.27431
0	2	8	11	15.1101	1.27505
0	2	8	12	-18.3057	1.20624
0	2	8	13	-55.4826	1.25031
0	2	8	14	5.13675	1.24116
0	2	8	15	8.96189	1.15681
0	2	9	0	4.86787	1.26772
0	2	9	1	-6.2809	1.33714
0	2	9	2	97.5929	1.22949
0	2	9	3	63.5604	1.29465
0	2	9	4	69.1455	1.3055
0	2	9	5	-17.4754	1.24981
0	2	9	6	-54.0508	1.26244
0	2	9	7	-49.3696	1.28641
0	2	9	8	-91.956	1.27285
0	2	9	9	5.65065	1.25679
0	2	9	10	77.7318	1.31139
0	2	9	11	59.7717	1.28787
0	2	9	12	63.1942	1.27733
0	2	9	13	-15.1233	1.26253
0	2	9	14	-53.9559	1.28368
0	2	9	15	-89.0559	1.21531
0	2	10	0	97.3242	1.27562
0	2	10	1	43.9909	1.2401
0	2	10	2	-51.1047	1.24752
0	2	10	3	13.947	1.21973
0	2	10	4	34.5054	1.25572
0	2	10	5	-139.035	1.24411
0	2	10	6	-318.976	1.26001
0	2	10	7	10.731	1.26348
0	2	10	8	38.0207	1.24962
0	2	10	9	-24.8864	1.27456
0	2	10	10	-61.7978	1.28172
0	2	10	11	-231.769	1.31111
0	2	10	12	0.0	0.0
0	2	10	13	-161.219	1.28518
0	2	10	14	-94.4748	1.29476
0	2	10	15	0.0	0.0
0	2	11	0	68.0094	1.29744
0	2	11	1	27.2372	1.34252
0	2	11	2	-146.004	1.31217
0	2	11	3	-175.453	1.36459
0	2	11	4	29.5566	1.22972
0	2	11	5	-18.2087	1.33003
0	2	11	6	192.123	1.26436
0	2	11	7	-8.96159	1.37027
0	2	11	8	31.113	1.24886
0	2	11	9	36.2927	1.29821
0	2	11	10	-83.9357	1.25929
0	2	11	11	-42.511	1.30603
0	2	11	12	130.771	1.30036
0	2	11	13	46.6087	1.23819
0	2	11	14	16.9727	1.31807
0	2	11	15	0.0	0.0
0	2	12	0	20.4421	0.512854
0	2	12	1	-24.6169	0.551108
0	2	12	2	-32.9805	0.525536
0	2	12	3	-21.0416	0.5563
0	2	12	4	-49.3132	0.546573
0	2	12	5	-80.6024	0.552463
0	2	12	6	-22.6079	0.551872
0	2	12	7	-40.9412	0.53812
0	2	12	8	-122.423	0.555922
0	2	12	9	-83.5516	0.548888
0	2	12	10	-30.0669	0.550138
0	2	12	11	14.7743	0.522244
0	2	12	12	-39.903	0.529613
0	2	12	13	-5.71547	0.548565
0	2	12	14	-60.4769	0.531834
0	2	12	15	-56.841	0.536888
0	2	13	0	0.0	0.0
0	2	13	1	9.74161	0.539736
0	2	13	2	-2.89384	0.493799
0	2	13	3	0.0	0.0
0	2	13	4	53.8532	0.526491
0	2	13	5	-69.0824	0.555633
0	2	13	6	36.9752	0.543862
0	2	13	7	13.0569	0.530841
0	2	13	8	0.0	0.0
0	2	13	9	-14.6605	0.535027
0	2	13	10	-29.9383	0.525963
0	2	13	11	-36.0773	0.528976
0	2	13	12	-8.16964	0.55263
0	2	13	13	8.00125	0.492
0	2	13	14	26.8713	0.49247
0	2	13	15	14.6218	0.527507
0	2	14	0	16.004	0.52375
0	2	14	1	18.869	0.534521
0	2	14	2	-38.4093	0.54327
0	2	14	3	-49.784	0.543038
0	2	14	4	-18.7428	0.544566
0	2	14	5	-52.1838	0.560552
0	2	14	6	-21.7351	0.556155
0	2	14	7	-137.233	0.549423
0	2	14	8	-14.4016	0.528481
0	2	14	9	-72.2113	0.495649
0	2	14	10	-3.17865	0.526349
0	2	14	11	-84.3001	0.505785
0	2	14	12	12.8376	0.549892
0	2	14	13	39.6031	0.496262
0	2	14	14	-12.004	0.537476
0	2	14	15	44.4658	0.490187
0	2	15	0	-35.2849	0.542983
0	2	15	1	-18.7989	0.52981
0	2	15	2	-58.9678	0.510294
0	2	15	3	-61.6813	0.542146
0	2	15	4	-44.3573	0.497518
0	2	15	5	11.4385	0.5478
0	2	15	6	2.62322	0.558922
0	2	15	7	6.15818	0.539249
0	2	15	8	7.75375	0.529428
0	2	15	9	-25.1465	0.504062
0	2	15	10	-37.8616	0.53805
0	2	15	11	-0.431035	0.546262
0	2	15	12	-59.9143	0.50846
0	2	15	13	-85.5441	0.560023
0	2	15	14	-50.7334	0.528279
0	2	15	15	-17.9941	0.536029
0	2	16	0	-46.642	1.25751
0	2	16	1	-131.344	1.29281
0	2	16	2	-76.7982	1.22733
0	2	16	3	-267.331	1.28819
0	2	16	4	-554.666	1.27216
0	2	16	5	-139.627	1.29097
0	2	16	6	-262.54	1.31773
0	2	16	7	-222.217	1.35391
0	2	16	8	-162.722	1.26874
0	2	16	9	-227.721	1.3
0	2	16	10	-170.733	1.26932
0	2	16	11	-197.031	1.27969
0	2	16	12	-260.646	1.3101
0	2	16	13	-151.582	1.22461
0	2	16	14	-157.877	1.26923
0	2	16	15	-151.609	1.22321
0	2	17	0	136.692	1.29139
0	2	17	1	-208.584	1.25911
0	2	17	2	-87.3088	1.26415
0	2	17	3	-15.6592	1.21431
0	2	17	4	-131.548	1.22697
0	2	17	5	-38.2226	1.30236
0	2	17	6	-21.6949	1.34371
0	2	17	7	-145.676	1.30161
0	2	17	8	-19.093	1.25926
0	2	17	9	2.69564	1.22518
0	2	17	10	21.888	1.32349
0	2	17	11	-112.553	1.25943
0	2	17	12	82.3555	1.31172
0	2	17	13	-121.678	1.24739
0	2	17	14	-99.0341	1.24461
0	2	17	15	8.20429	1.27445
0	2	18	0	183.889	1.20119
0	2	18	1	183.449	1.19923
0	2	18	2	157.643	1.23429
0	2	18	3	-3.27793	1.31838
0	2	18	4	240.086	1.22717
0	2	18	5	-83.5537	1.31141
0	2	18	6	98.0937	1.24777
0	2	18	7	26.0119	1.28392
0	2	18	8	145.808	1.27334
0	2	18	9	267.794	1.30118
0	2	18	10	48.916	1.25069
